item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,word_length,clue_blanks,clue_ratio,polysemy_all,polysemy_pos,is_homonym,homonym_pos_count,n_consonant_clusters,max_cluster_length,has_r,r_count,rhotacism_weighted,n_phonemes,silent_letters,spelling_phoneme_ratio,unfamiliar_letters,has_unfamiliar,syntactic_difficulty,cosine_dist_l1_en,word_frequency,levenshtein_dist,morphological_complexity,difficult_phonemes,difficult_phoneme_ratio,difficult_graphemes,final_cluster_size
854,cn,can,noun,c__,罐头，罐,这个金属罐可以回收。,1.402060195,3,2,0.6666666666666666,8,6,1,2,0,0,0,0,0.0,3.0,0.0,1.0,2.77,1,0.4,0.5446518659591675,0.7781512503836436,1.0,1,1.0,0.3333333333333333,0,1
855,cn,interrupt,verb,i________,打断，中断,会议被一阵急促的敲门声打断。,0.438833517,9,8,0.8888888888888888,5,4,1,2,3,2,1,1,0.9,7.0,2.0,1.2857142857142858,8.52,1,0.7,0.35647618770599365,1.3617278360175928,1.0,2,3.0,0.42857142857142855,0,2
856,cn,driving,adjective,d______,驱使的，驱动的,经济利益是谈判背后的主要驱力。,-1.290917494,7,6,0.8571428571428571,26,2,1,3,2,2,1,1,0.9,6.0,1.0,1.1666666666666667,6.6,1,0.5,0.36858290433883667,0.47712125471966244,1.0,2,4.0,0.6666666666666666,0,2
857,cn,shadow,noun,s_____,影子,他盯着自己的影子发呆。,1.159980873,6,5,0.8333333333333334,12,9,1,2,1,2,0,0,0.0,4.0,2.0,1.5,5.68,1,0.4,0.06951254606246948,1.5440680443502757,1.0,1,2.0,0.5,1,1
858,cn,sausage,noun,s______,香肠,她切了些香肠做汤。,0.424822483,7,6,0.8571428571428571,2,2,0,1,0,0,0,0,0.0,5.0,2.0,1.4,6.5,1,0.4,0.16487258672714233,0.3010299956639812,1.0,1,1.0,0.2,0,0
859,cn,measurable,adjective,m_________,测量得出的，可测量到的,调查机构发现该国虽然微小却仍可测量到的货币贬值趋势。,0.442490825,10,9,0.9,2,2,1,2,1,2,1,1,0.9,8.0,2.0,1.25,9.36,1,0.5,0.31831735372543335,0.7781512503836436,1.0,2,5.0,0.625,0,0
860,cn,frown,verb,f____,皱眉,听了他的一席话，经理皱起眉头。,-0.563126708,5,4,0.8,2,1,1,2,2,2,1,1,0.9,4.0,1.0,1.25,4.8,1,0.7,0.26557260751724243,1.1139433523068367,1.0,1,1.0,0.25,0,2
861,cn,happen,verb,h_____,发生,事情就这样发生了。,2.816530435,6,5,0.8333333333333334,5,5,0,1,1,2,0,0,0.0,5.0,1.0,1.2,5.61,1,0.7,0.12062942981719971,2.292256071356476,1.0,2,2.0,0.4,0,1
862,cn,leaf,noun,l___,叶子，树叶,一片叶子从树上落下来。,2.390748095,4,3,0.75,6,3,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.74,1,0.4,0.1332242488861084,1.3222192947339193,1.0,1,1.0,0.3333333333333333,0,1
863,cn,nostalgia,noun,n________,怀旧，恋旧，伤感情绪,他对童年时期的怀恋变得强烈起来。,-2.388078559,9,8,0.8888888888888888,1,1,0,1,2,2,0,0,0.0,8.0,1.0,1.125,8.37,1,0.4,0.33707284927368164,0.47712125471966244,1.0,1,3.0,0.375,0,0
864,cn,idealism,noun,i_______,理想主义,他的理想主义让他看不清现实。,-0.591690382,8,7,0.875,3,3,0,1,1,2,0,0,0.0,8.0,0.0,1.0,7.44,1,0.4,0.030852556228637695,0.0,1.0,2,4.0,0.5,0,2
865,cn,perception,noun,p_________,感知，看法,我们对社会现实的感知也受到舆论的左右。,-0.915459996,10,9,0.9,5,5,0,1,2,2,1,1,0.9,8.0,2.0,1.25,9.45,1,0.4,0.18715590238571167,1.2041199826559248,1.0,2,2.0,0.25,1,1
866,cn,ring,noun,r___,戒指,她戴着一只金戒指。,2.536272346,4,3,0.75,15,9,1,2,1,2,1,1,0.9,3.0,1.0,1.3333333333333333,3.75,1,0.4,0.04188293218612671,1.568201724066995,1.0,1,3.0,1.0,0,2
867,cn,attendance,noun,a_________,出席；到场；出席人数；考勤,随着课程越来越难，学生的出勤情况也有所变化。,-1.326055597,10,9,0.9,3,3,0,1,3,2,0,0,0.0,8.0,2.0,1.25,9.31,1,0.4,0.3823937773704529,0.47712125471966244,1.0,1,2.0,0.25,0,0
868,cn,sophisticated,adjective,s____________,复杂的，练达的，高明的，有品位的,你不会想到一个8岁的孩子有这么成熟而复杂的想法。,-1.8460198,13,12,0.9230769230769231,7,3,1,3,2,2,0,0,0.0,12.0,1.0,1.0833333333333333,12.25,1,0.5,0.26425623893737793,1.0413926851582251,1.0,2,4.0,0.3333333333333333,1,1
869,cn,consistent,adjective,c_________,一致的，符合的,他前后的供述并不一致/相符。,-2.189037114,10,9,0.9,4,4,1,2,3,2,0,0,0.0,10.0,0.0,1.0,9.44,1,0.5,0.2924792170524597,0.9030899869919435,1.0,1,3.0,0.3,0,2
870,cn,socialist,adjective,s________,社会主义的,他对社会主义理论产生了兴趣。,-2.967264931,9,8,0.8888888888888888,2,1,1,2,1,2,0,0,0.0,8.0,1.0,1.125,8.44,1,0.5,0.057348012924194336,0.3010299956639812,1.0,2,4.0,0.5,0,2
871,cn,trunk,noun,t____,树干,小时候我常藏在一棵死了的大树的树干里。,-0.601601586,5,4,0.8,5,5,0,1,2,2,1,1,0.9,5.0,0.0,1.0,4.77,1,0.4,0.4957776665687561,0.8450980400142568,1.0,1,3.0,0.6,0,2
872,cn,tail,noun,t___,尾巴，尾部,小狗激动地摇着尾巴。,1.441234472,4,3,0.75,11,8,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.7,1,0.4,0.07905691862106323,1.0413926851582251,1.0,1,1.0,0.3333333333333333,0,1
873,cn,coach,noun,c____,教练,教练带队参加锦标赛。,1.598622,5,4,0.8,7,5,1,2,1,2,0,0,0.0,3.0,2.0,1.6666666666666667,4.71,1,0.4,0.04414159059524536,1.380211241711606,1.0,1,1.0,0.3333333333333333,1,2
874,cn,mandatory,adjective,m________,强制的，必须履行的,纳税对所有人都是强制性的。,-1.44512266,9,8,0.8888888888888888,3,1,1,2,2,2,1,1,0.9,9.0,0.0,1.0,8.47,1,0.5,0.26349133253097534,0.6020599913279624,1.0,2,3.0,0.3333333333333333,0,2
875,cn,specialty,noun,s________,（医学的）专门领域，专攻方向,这位医生的专门领域是脑肿瘤科学。,-2.095526053,9,8,0.8888888888888888,3,3,0,1,2,3,0,0,0.0,8.0,1.0,1.125,8.5,1,0.4,0.26768672466278076,0.47712125471966244,1.0,1,2.0,0.25,0,3
876,cn,revise,verb,r_____,修改，修订，调整,接到市场调查结果后，我们会相应修改公司的发展方案。,-0.888637776,6,5,0.8333333333333334,3,2,1,2,0,0,1,1,0.9,5.0,1.0,1.2,5.68,1,0.7,0.2997906804084778,1.0,1.0,2,4.0,0.8,0,0
877,cn,curved,adjective,c_____,有弧度的，有曲线的,这个沙发形状是带弧度的。,-1.815943367,6,5,0.8333333333333334,6,1,1,2,1,2,1,1,0.9,4.0,2.0,1.5,5.75,1,0.5,0.24250733852386475,0.7781512503836436,1.0,2,2.0,0.5,0,1
878,cn,little,adjective,l_____,小的,1)他是个小男孩。2)我的小指头被撞伤了。,2.338978008,6,5,0.8333333333333334,10,8,1,4,1,3,0,0,0.0,5.0,1.0,1.2,5.67,1,0.5,0.04964810609817505,2.456366033129043,1.0,1,4.0,0.8,0,0
879,cn,embarrassment,noun,e____________,难堪或尴尬的状况，窘迫的境地,我感到我的脸因难堪而涨红了。,-1.728364843,13,12,0.9230769230769231,4,4,0,1,4,3,1,1,0.9,11.0,2.0,1.1818181818181819,12.29,1,0.4,0.25346314907073975,0.7781512503836436,1.0,3,4.0,0.36363636363636365,0,2
880,cn,pulse,noun,p____,脉搏,医生把手放在我的手腕上，为我把了脉。,-0.243761966,5,4,0.8,7,4,1,2,1,2,0,0,0.0,4.0,1.0,1.25,4.74,1,0.4,0.05044156312942505,0.6989700043360189,1.0,1,2.0,0.5,0,0
881,cn,diplomacy,noun,d________,外交，外交手段,国家的强盛不仅靠军队，也靠高水平的外交。,-1.428419396,9,8,0.8888888888888888,3,3,0,1,2,2,0,0,0.0,9.0,0.0,1.0,8.51,1,0.4,0.11486488580703735,0.47712125471966244,1.0,1,4.0,0.4444444444444444,0,2
882,cn,documentation,noun,d____________,官方文件；在案的文献,1)旅行文件如果不齐备就不能入境。2)备案中查不到两国的这次秘密协定。,-1.75253921,13,12,0.9230769230769231,3,3,0,1,1,2,0,0,0.0,13.0,0.0,1.0,12.17,1,0.4,0.3361971974372864,0.0,1.0,2,2.0,0.15384615384615385,1,1
883,cn,share,noun,s____,（多人分享的东西中的）一份,我的那份遗产已经花光了。,-0.192287288,5,4,0.8,10,5,1,2,1,2,1,1,0.9,3.0,2.0,1.6666666666666667,4.7,1,0.4,0.3704538345336914,2.041392685158225,1.0,1,1.0,0.3333333333333333,1,0
884,cn,readily,adverb,r______,乐意地，爽快地,1)她欣然接受了我的提议。2)他爽快地答应帮忙。,-2.503942389,7,6,0.8571428571428571,2,2,0,1,1,2,1,1,0.9,6.0,1.0,1.1666666666666667,6.56,1,0.3,0.3584536910057068,1.3010299956639813,1.0,3,3.0,0.5,0,2
885,cn,earphone,noun,e_______,耳机,为不吵到孩子睡觉，他戴上了耳机。,1.396929443,8,7,0.875,1,1,0,1,1,3,1,1,0.9,5.0,3.0,1.6,7.48,1,0.4,0.1220318078994751,0.3010299956639812,1.0,1,3.0,0.6,1,0
886,cn,addictive,adjective,a________,使人上瘾的,这些安眠药不会使人上瘾。,-1.759741223,9,8,0.8888888888888888,1,1,0,1,2,2,0,0,0.0,7.0,2.0,1.2857142857142858,8.44,1,0.5,0.1192021369934082,0.0,1.0,2,4.0,0.5714285714285714,0,0
887,cn,cheers,misc,c_____,干杯,他向客人们举起酒杯，“干杯！”,1.290529701,6,5,0.8333333333333334,7,7,1,2,2,2,1,1,0.9,4.0,2.0,1.5,5.71,1,0.5,0.22754085063934326,0.0,1.0,1,3.0,0.75,1,2
888,cn,land,noun,l___,陆地，地面，土地,1)陆地的尽头就是海。2)踏上地面的一刻他哭了起来。,3.727781136,4,3,0.75,18,11,1,2,1,2,0,0,0.0,4.0,0.0,1.0,3.72,1,0.4,0.24905961751937866,2.0043213737826426,1.0,1,2.0,0.5,0,2
889,cn,internal,adjective,i_______,内部的，里面的,公司透露两位高级管理人员正在接受内部调查。,-1.311793437,8,7,0.875,5,5,1,2,2,2,1,1,0.9,7.0,1.0,1.1428571428571428,7.44,1,0.5,0.2517309784889221,1.146128035678238,1.0,2,4.0,0.5714285714285714,0,1
890,cn,achievement,noun,a__________,成就，实现,这所大学以其科学成就闻名。,0.418985319,11,10,0.9090909090909091,1,1,0,1,2,2,0,0,0.0,8.0,3.0,1.375,10.31,1,0.4,0.16116982698440552,1.6020599913279623,1.0,2,3.0,0.375,1,2
891,cn,intact,adjective,i_____,完整的，毫发无伤的,这座教堂经历了二战却仍保持完整，目前向公众开放。,-1.680216431,6,5,0.8333333333333334,4,4,0,1,2,2,0,0,0.0,6.0,0.0,1.0,5.6,1,0.5,0.3752591013908386,0.8450980400142568,1.0,2,2.0,0.3333333333333333,0,2
892,cn,aspect,noun,a_____,方面,气候和天气影响我们生活的每个方面。,1.076585476,6,5,0.8333333333333334,5,5,0,1,2,2,0,0,0.0,6.0,0.0,1.0,5.68,1,0.4,0.13257211446762085,1.6532125137753437,1.0,1,1.0,0.16666666666666666,0,2
893,cn,research,verb,r_______,研究，做研究,她正在研究癌症的基因疗法。,1.0348872,8,7,0.875,4,2,1,2,1,3,1,2,1.8,5.0,3.0,1.6,7.57,1,0.7,0.21828889846801758,1.7323937598229686,1.0,2,2.0,0.4,1,3
894,cn,vampire,noun,v______,吸血鬼,她喜欢看吸血鬼小说。,-0.295799222,7,6,0.8571428571428571,1,1,0,1,1,2,1,1,0.9,6.0,1.0,1.1666666666666667,6.61,1,0.4,0.05530083179473877,0.0,1.0,1,3.0,0.5,0,0
895,cn,annual,adjective,a_____,年度的，每年的,我们的年假是三十天。,0.804925667,6,5,0.8333333333333334,4,2,1,3,1,2,0,0,0.0,6.0,0.0,1.0,5.48,1,0.5,0.15671664476394653,0.3010299956639812,1.0,2,3.0,0.5,0,1
896,cn,geologist,noun,g________,地质学家,他的父亲是参与过许多重要勘探的地质学家。,-1.071839693,9,8,0.8888888888888888,1,1,0,1,1,2,0,0,0.0,9.0,0.0,1.0,8.51,1,0.4,0.056000590324401855,0.47712125471966244,1.0,2,3.0,0.3333333333333333,0,2
897,cn,indoors,adverb,i______,室内地，在室内,比赛将在室内进行。,-1.414171484,7,6,0.8571428571428571,1,1,0,1,2,2,1,1,0.9,6.0,1.0,1.1666666666666667,6.6,1,0.3,0.20775502920150757,0.3010299956639812,1.0,2,3.0,0.5,0,2
898,cn,arresting,adjective,a________,十分吸引人的，令人移不开注视的,她穿着亮丽的短袖连衣裙，十分迷人。,-5.930549259,9,8,0.8888888888888888,5,1,1,2,3,2,1,1,0.9,6.0,3.0,1.5,8.47,1,0.5,0.9200433492660522,0.0,1.0,2,3.0,0.5,0,2
899,cn,peculiar,adjective,p_______,奇特的，古怪的,她对衣着有着奇特的品味。,-1.558495155,8,7,0.875,4,4,0,1,0,0,1,1,0.9,8.0,0.0,1.0,7.49,1,0.5,0.18950629234313965,1.2041199826559248,1.0,1,3.0,0.375,0,1
900,cn,sweaty,adjective,s_____,被汗湿透的，有汗臭味的,他脱下被汗湿透的上衣。,-1.642549197,6,5,0.8333333333333334,0,0,0,0,2,2,0,0,0.0,5.0,1.0,1.2,5.69,1,0.5,0.1984935998916626,0.0,1.0,1,0.0,0.0,0,2
901,cn,working,adjective,w______,工作的，有工作的,有工作的女性比例仍远低于男性。,-0.160748545,7,6,0.8571428571428571,33,5,1,3,2,2,1,1,0.9,5.0,2.0,1.4,6.65,1,0.5,0.20669317245483398,1.1139433523068367,1.0,2,3.0,0.6,0,2
902,cn,dragon,noun,d_____,龙,传说那位女王有三条龙。,1.71777931,6,5,0.8333333333333334,4,4,0,1,1,2,1,1,0.9,6.0,0.0,1.0,5.64,1,0.4,0.12013250589370728,0.8450980400142568,1.0,1,3.0,0.5,0,1
903,cn,mechanic,noun,m_______,机械工，机修工,一位汽车机修工赶到，为我修好了发动机。,-1.164819205,8,7,0.875,3,2,1,2,1,2,0,0,0.0,7.0,1.0,1.1428571428571428,7.47,1,0.4,0.28919559717178345,0.47712125471966244,1.0,1,3.0,0.42857142857142855,1,1
904,cn,reduce,verb,r_____,减少，削减,我们必须减少开支。,1.562634989,6,5,0.8333333333333334,20,20,0,1,0,0,1,1,0.9,5.0,1.0,1.2,5.67,1,0.7,0.18784499168395996,2.12057393120585,1.0,2,2.0,0.4,0,0
905,cn,spit,verb,s___,吐痰，吐口水,父亲教孩子不要在街上吐痰。,0.421343724,4,3,0.75,8,4,1,2,1,2,0,0,0.0,4.0,0.0,1.0,3.8,1,0.7,0.29893994331359863,1.1139433523068367,1.0,1,1.0,0.25,0,1
906,cn,sexy,adjective,s___,性感，撩人,你穿这条裙子十分性感。,2.158567741,4,3,0.75,2,2,0,1,1,2,0,0,0.0,5.0,0.0,0.8,3.84,1,0.5,0.13849574327468872,0.3010299956639812,1.0,1,0.0,0.0,0,2
907,cn,database,noun,d_______,数据库,几所学校正共同建设一个基因数据库。,0.884990547,8,7,0.875,1,1,0,1,0,0,0,0,0.0,7.0,1.0,1.1428571428571428,7.42,1,0.4,0.01539623737335205,0.0,1.0,1,1.0,0.14285714285714285,0,0
908,cn,motherless,adjective,m_________,没有母亲的，失去母亲的,他自幼是个没有母亲的孩子。,0.492813741,10,9,0.9,1,1,0,1,3,2,1,1,0.9,7.0,3.0,1.4285714285714286,9.55,1,0.5,0.22337400913238525,0.0,1.0,2,5.0,0.7142857142857143,1,2
909,cn,handling,noun,h_______,处理，处置，处置方式,政府对这件事情的处置并不令人满意。,-1.434751362,8,7,0.875,9,3,1,2,2,3,0,0,0.0,7.0,1.0,1.1428571428571428,7.44,1,0.4,0.41119563579559326,0.7781512503836436,1.0,2,4.0,0.5714285714285714,0,2
910,cn,pack,verb,p___,打包，收拾/装行李,他正在忙碌地收拾行李。,1.874280728,4,3,0.75,22,13,1,2,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,3.8,1,0.7,0.34627765417099,1.3424226808222062,1.0,1,1.0,0.3333333333333333,0,2
911,cn,running,noun,r______,跑步，跑步运动,她逐渐爱上了跑步。,1.865003491,7,6,0.8571428571428571,52,5,1,4,2,2,1,1,0.9,5.0,2.0,1.4,6.51,1,0.4,0.13457047939300537,0.8450980400142568,1.0,2,4.0,0.8,0,2
912,cn,regularity,noun,r_________,规律性，规则性,医生建议他保持生活习惯的规律性。,-1.142411404,10,9,0.9,2,2,0,1,1,2,1,2,1.8,11.0,0.0,0.9090909090909091,9.43,1,0.4,0.2498854398727417,0.47712125471966244,1.0,3,5.0,0.45454545454545453,0,2
913,cn,therapy,noun,t______,疗法,他们对灾难中受创伤的人们使用音乐疗法。,-1.419165718,7,6,0.8571428571428571,1,1,0,1,2,2,1,1,0.9,6.0,1.0,1.1666666666666667,6.64,1,0.4,0.0997457504272461,0.9030899869919435,1.0,1,3.0,0.5,1,2
914,cn,great,adjective,g____,伟大的，大的,1)他是一个伟人。2)我的实验遇到重大的困难。,0.619689048,5,4,0.8,7,6,1,2,1,2,1,1,0.9,4.0,1.0,1.25,4.71,1,0.5,0.23110365867614746,2.250420002308894,1.0,1,1.0,0.25,0,1
915,cn,ugly,adjective,u___,丑的，丑陋的,没有人觉得自己丑。,1.906500069,4,3,0.75,4,4,1,2,1,3,0,0,0.0,4.0,0.0,1.0,3.81,1,0.5,0.11039429903030396,0.6020599913279624,1.0,2,2.0,0.5,0,3
916,cn,evidence,noun,e_______,证据，迹象,1)在下结论之前，请先出示你的证据。2)有迹象表明罪犯向东驾车逃走了。,1.49704382,8,7,0.875,6,3,1,2,1,2,0,0,0.0,7.0,1.0,1.1428571428571428,7.5,1,0.4,0.10205894708633423,1.99563519459755,1.0,1,3.0,0.42857142857142855,0,0
917,cn,constitution,noun,c___________,宪法,宪法并不禁止死刑，但建议不要滥用私刑。,-0.724720176,12,11,0.9166666666666666,5,5,0,1,1,3,0,0,0.0,11.0,1.0,1.0909090909090908,11.27,1,0.4,0.023727715015411377,0.6020599913279624,1.0,2,2.0,0.18181818181818182,1,1
918,cn,playtime,noun,p_______,（学校里的）户外玩耍时间,孩子的课间休息时间到了，该让他们出去活动一下了。,-0.770908017,8,7,0.875,1,1,0,1,2,2,0,0,0.0,,,,7.53,1,0.4,0.38822072744369507,0.0,1.0,1,1.0,0.25,0,0
919,cn,helmet,noun,h_____,盔，头盔，帽盔,根据规定，骑自行车的人必须佩带头盔。,-0.441810296,6,5,0.8333333333333334,2,2,0,1,1,2,0,0,0.0,6.0,0.0,1.0,5.69,1,0.4,0.17697328329086304,0.0,1.0,1,2.0,0.3333333333333333,0,1
920,cn,lure,verb,l___,引诱，吸引，诱惑,她把他诱进一家酒吧。,-0.67852783,4,3,0.75,4,1,1,2,0,0,1,1,0.9,3.0,1.0,1.3333333333333333,3.78,1,0.7,0.46911895275115967,0.9030899869919435,1.0,1,3.0,1.0,0,0
921,cn,locate,verb,l_____,找到…的确切位置，确定…的位置,1)我们无法确定基站的位置。2)他们找到了出错零件的位置。,0.852841507,6,5,0.8333333333333334,4,4,0,1,0,0,0,0,0.0,5.0,1.0,1.2,5.64,1,0.7,0.32440561056137085,1.568201724066995,1.0,2,2.0,0.4,0,0
922,cn,crowded,adjective,c______,拥挤的，挤满人的,下班时间的公交车十分拥挤。,0.478200244,7,6,0.8571428571428571,5,1,1,2,2,2,1,1,0.9,6.0,1.0,1.1666666666666667,6.71,1,0.5,0.09697264432907104,1.1139433523068367,1.0,2,2.0,0.3333333333333333,0,1
923,cn,array,noun,a____,陈列，以某种方式排列的人或物,我们参观了当地的市场，看到了大量陈列着的水果蔬菜。,-2.557839778,5,4,0.8,6,4,1,2,1,2,1,1,0.9,2.0,3.0,2.5,4.69,1,0.4,0.7239394187927246,0.8450980400142568,1.0,1,1.0,0.5,0,1
924,cn,brake,noun,b____,闸，刹车,我这周要去修车，因为刹车失灵了。,-0.674356579,5,4,0.8,7,5,1,2,1,2,1,1,0.9,4.0,1.0,1.25,4.72,1,0.4,0.23454588651657104,0.47712125471966244,1.0,1,1.0,0.25,0,0
925,cn,distract,verb,d_______,使走神，使分心，使转移注意力,窗外的鸟声让我走神。,-0.261228114,8,7,0.875,2,2,0,1,2,3,1,1,0.9,8.0,0.0,1.0,7.59,1,0.7,0.5925463438034058,0.6020599913279624,1.0,2,3.0,0.375,0,2
926,cn,interact,verb,i_______,互动，互相作用,好的老师注重与学生互动。,0.632046967,8,7,0.875,1,1,0,1,2,2,1,1,0.9,7.0,1.0,1.1428571428571428,7.5,1,0.7,0.17183709144592285,0.47712125471966244,1.0,2,3.0,0.42857142857142855,0,2
927,cn,microbiology,noun,m___________,微生物学,他跟踪着微生物学的进展。,-0.173336341,12,11,0.9166666666666666,1,1,0,1,2,2,1,1,0.9,12.0,0.0,1.0,11.37,1,0.4,0.017200171947479248,0.0,1.0,1,4.0,0.3333333333333333,0,2
928,cn,tray,noun,t___,托盘,“我要一杯咖啡和一个面包。请给我一个托盘，谢谢。”,-0.560568365,4,3,0.75,1,1,0,1,1,2,1,1,0.9,3.0,1.0,1.3333333333333333,3.8,1,0.4,0.40625810623168945,1.1139433523068367,1.0,1,1.0,0.3333333333333333,0,1
929,cn,multimillionaire,noun,m_______________,拥有数百万家财的富翁,这位古董商是一位拥有数百万家财的富翁。,-4.361893554,16,15,0.9375,0,0,0,0,2,2,1,1,0.9,13.0,3.0,1.2307692307692308,14.91,1,0.4,0.22773981094360352,0.0,1.0,1,6.0,0.46153846153846156,0,0
930,cn,automatically,adverb,a____________,自动地,这个马桶会自动冲水。,-0.110880258,13,12,0.9230769230769231,2,2,0,1,1,3,0,0,0.0,10.0,3.0,1.3,12.16,1,0.3,0.11733269691467285,1.255272505103306,1.0,2,4.0,0.4,0,3
931,cn,accelerate,verb,a_________,加速,这些投资将加速企业的发展。,-0.614846995,10,9,0.9,2,2,0,1,1,2,1,1,0.9,8.0,2.0,1.25,9.37,1,0.7,0.028322339057922363,1.1139433523068367,1.0,2,3.0,0.375,0,0
932,cn,stupidly,adverb,s_______,愚蠢地，傻乎乎地,“我哪做错了？”他傻傻地问。,-0.194080971,8,7,0.875,1,1,0,1,2,3,0,0,0.0,8.0,0.0,1.0,7.61,1,0.3,0.12516337633132935,0.6020599913279624,1.0,2,2.0,0.25,0,3
933,cn,cross,noun,c____,十字交叉的形状，叉，十字架,他在地图上的目的地处画了个叉，以做标记。,1.412708449,5,4,0.8,16,6,1,3,2,2,1,1,0.9,4.0,1.0,1.25,4.83,1,0.4,0.23668605089187622,1.8195439355418688,1.0,1,1.0,0.25,0,2
934,cn,marketplace,noun,m__________,即使，市场,他每周日都去当地的集市。,-1.604515859,11,10,0.9090909090909091,2,2,0,1,2,3,1,1,0.9,10.0,1.0,1.1,10.4,1,0.4,0.33475857973098755,0.7781512503836436,1.0,1,3.0,0.3,0,0
935,cn,pupil,noun,p____,小学生,这座小学有五百名学生。,0.283231853,5,4,0.8,3,3,0,1,0,0,0,0,0.0,6.0,0.0,0.8333333333333334,4.71,1,0.4,0.43060559034347534,1.0,1.0,1,2.0,0.3333333333333333,0,1
936,cn,weep,verb,w___,哭泣，流泪,我为这些动物的悲惨遭遇哭泣。,-0.635097903,4,3,0.75,1,1,0,1,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.79,1,0.7,0.13108742237091064,1.3222192947339193,1.0,1,0.0,0.0,0,1
937,cn,seldom,adverb,s_____,极少地，极少地，几乎不,我极少去教堂。,-0.309581044,6,5,0.8333333333333334,1,1,0,1,1,2,0,0,0.0,6.0,0.0,1.0,5.72,1,0.3,0.29726141691207886,1.0413926851582251,1.0,2,2.0,0.3333333333333333,0,1
938,cn,long,adjective,l___,（距离、时间等）长的,1)他离开了很长时间。2)这条河很长。,2.902739102,4,3,0.75,12,9,1,4,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,3.78,1,0.5,0.24534422159194946,2.428134794028789,1.0,1,2.0,0.6666666666666666,0,2
939,cn,taught,adjective,t_____,授课的,在英国，一年制的硕士多是授课式项目。,-1.359270804,6,5,0.8333333333333334,2,0,0,1,1,3,0,0,0.0,3.0,3.0,2.0,5.65,1,0.5,0.16101384162902832,0.0,1.0,1,0.0,0.0,1,3
940,cn,portion,noun,p______,一份，一部分,1)我的那份收益共有几千元。2)我把工资的一部分给父母。,-2.010066965,7,6,0.8571428571428571,8,7,1,2,1,2,1,1,0.9,6.0,1.0,1.1666666666666667,6.61,1,0.4,0.36532723903656006,1.6232492903979006,1.0,2,2.0,0.3333333333333333,1,1
941,cn,overseas,adverb,o_______,在国外，在海外,1)他在国外过了年。2)他们把更多的污染企业迁到国外。,0.206363101,8,7,0.875,4,2,1,2,1,2,1,1,0.9,6.0,2.0,1.3333333333333333,7.58,1,0.3,0.1120678186416626,0.6020599913279624,1.0,2,4.0,0.6666666666666666,0,1
942,cn,praying,noun,p______,祈祷（的动作或状态）,他每日的祈祷给了他内心的宁静。,-1.035082214,7,6,0.8571428571428571,2,0,0,1,2,2,1,1,0.9,5.0,2.0,1.4,6.57,1,0.4,0.1368352770805359,0.0,1.0,2,3.0,0.6,0,2
943,cn,geography,noun,g________,地理，地理学,我认为地理课很难。,1.403330288,9,8,0.8888888888888888,1,1,0,1,2,3,1,1,0.9,8.0,1.0,1.125,8.53,1,0.4,0.10824602842330933,0.0,1.0,1,2.0,0.25,1,3
944,cn,works,noun,w____,作品（请写复数）,美术馆陈列着来自世界各地的艺术作品。,1.320567837,5,4,0.8,38,11,1,2,1,3,1,1,0.9,4.0,1.0,1.25,4.85,1,0.4,0.27076399326324463,0.9030899869919435,1.0,1,1.0,0.25,0,3
945,cn,heroic,adjective,h_____,英雄的，英勇的,他英勇的举动感动了很多人。,-0.613967215,6,5,0.8333333333333334,6,5,1,3,0,0,1,1,0.9,6.0,0.0,1.0,5.65,1,0.5,0.12139302492141724,1.0413926851582251,1.0,1,4.0,0.6666666666666666,0,1
946,cn,constant,adjective,c_______,不变的，如一的，恒定的,1)我对你的爱始终不变。2)婴儿需要持续的关注。,-0.798286944,8,7,0.875,5,3,1,3,2,3,0,0,0.0,8.0,0.0,1.0,7.54,1,0.5,0.3772047758102417,1.3222192947339193,1.0,1,1.0,0.125,0,2
947,cn,widow,noun,w____,寡妇，遗孀,她是前首相的遗孀。,0.160013224,5,4,0.8,2,1,1,2,0,0,0,0,0.0,4.0,1.0,1.25,4.75,1,0.4,0.08421188592910767,0.6989700043360189,1.0,1,2.0,0.5,0,1
948,cn,start,verb,s____,开始,音乐会将在五分钟后开始。,2.415410619,5,4,0.8,22,14,1,2,2,2,1,1,0.9,5.0,0.0,1.0,4.77,1,0.7,0.1746455430984497,2.505149978319906,1.0,1,1.0,0.2,0,2
949,cn,electrician,noun,e__________,电工,电工修理了电路。,-1.681472448,11,10,0.9090909090909091,1,1,0,1,1,3,1,1,0.9,10.0,1.0,1.1,10.27,1,0.4,0.1274973750114441,0.0,1.0,1,5.0,0.5,0,1
950,cn,breeze,noun,b_____,微风，轻风,树叶在微风中轻轻颤动。,-0.097909911,6,5,0.8333333333333334,4,2,1,2,1,2,1,1,0.9,4.0,2.0,1.5,5.67,1,0.4,0.33864182233810425,0.8450980400142568,1.0,1,2.0,0.5,0,0
