item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,word_length,clue_blanks,clue_ratio,polysemy_all,polysemy_pos,is_homonym,homonym_pos_count,n_consonant_clusters,max_cluster_length,has_r,r_count,rhotacism_weighted,n_phonemes,silent_letters,spelling_phoneme_ratio,unfamiliar_letters,has_unfamiliar,syntactic_difficulty,cosine_dist_l1_en,word_frequency,levenshtein_dist,morphological_complexity,difficult_phonemes,difficult_phoneme_ratio,difficult_graphemes,final_cluster_size
1925,es,navigation,noun,n_________,náutica,Mi padre es un aficionado a la náutica,-2.016750685,10,9,0.9,3,3,0,1,0,0,0,0,0.0,9.0,1.0,1.1111111111111112,0.0,0,0.2,0.5200468897819519,0.3010299956639812,0.7,2,5.0,0.5555555555555556,0,1
1926,es,guideline,noun,g________,directriz,La primera directriz es que preguntes siempre que no sepas algo.,-1.63638248,9,8,0.8888888888888888,3,3,0,1,0,0,0,0,0.0,6.0,3.0,1.5,0.0,0,0.2,0.46609532833099365,0.0,0.8888888888888888,1,0.0,0.0,0,0
1927,es,aim,noun,a__,objetivo,Nuestro objetivo es ganar mucho dinero.,1.146998115,3,2,0.6666666666666666,11,4,1,2,0,0,0,0,0.0,2.0,1.0,1.5,0.0,0,0.2,0.10933500528335571,1.6989700043360187,0.875,1,0.0,0.0,0,1
1928,es,activator,noun,a________,activador,"Este medicamento, activador del flujo sanguíneo, es nuevo.",0.969561128,9,8,0.8888888888888888,1,1,0,1,1,2,1,1,0.7,8.0,1.0,1.125,0.0,0,0.2,0.07260948419570923,0.0,0.1111111111111111,2,4.0,0.5,0,1
1929,es,live,verb,l___,vivir,Me gustaría vivir en un pueblo de mar.,2.942253737,4,3,0.75,19,7,1,4,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,0.0,0,0.5,0.08876562118530273,2.392696953259666,0.6,1,1.0,0.3333333333333333,0,0
1930,es,evaluate,verb,e_______,valorar,Un experto irá a valorar la propiedad y fijará un precio justo.,-0.690859883,8,7,0.875,2,2,0,1,0,0,0,0,0.0,8.0,0.0,1.0,0.0,0,0.5,0.29505985975265503,1.2787536009528289,0.625,2,3.0,0.375,0,0
1931,es,flood,noun,f____,inundación,Hubo una gran inundación aquí hace unos años.,0.438177399,5,4,0.8,10,6,1,2,1,2,0,0,0.0,4.0,1.0,1.25,0.0,0,0.2,0.020228087902069092,1.3424226808222062,0.9,1,1.0,0.25,0,1
1932,es,bump,verb,b___,golpearse (no: bang),Cuidado con golpearse con la cabeza en la puerta.,-2.945493122,4,3,0.75,8,5,1,2,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.5,0.4475824236869812,0.6989700043360189,0.95,1,1.0,0.25,0,2
1933,es,discovery,noun,d________,hallazgo,El hallazgo de la penicilina fue accidental.,0.552148869,9,8,0.8888888888888888,4,4,0,1,2,2,1,1,0.7,8.0,1.0,1.125,0.0,0,0.2,0.4767928123474121,1.3617278360175928,1.0,3,4.0,0.5,0,2
1934,es,entirely,adverb,e_______,completamente,Mi hermano es completamente diferente a mí.,-1.329420877,8,7,0.875,2,2,0,1,2,2,1,1,0.7,7.0,1.0,1.1428571428571428,0.0,0,0.2,0.08981692790985107,1.662757831681574,0.8461538461538461,3,2.0,0.2857142857142857,0,2
1935,es,brilliantly,adverb,b__________,brillantemente,La profesora hizo la presentación brillantemente.,0.136866009,11,10,0.9090909090909091,2,2,0,1,3,4,1,1,0.7,10.0,1.0,1.1,0.0,0,0.2,0.06616806983947754,0.6989700043360189,0.5,2,2.0,0.2,0,4
1936,es,trade,verb,t____,comerciar,China ahora puede comerciar con la mayoría de los países del mundo.,0.827192779,5,4,0.8,12,5,1,2,1,2,1,1,0.7,4.0,1.0,1.25,0.0,0,0.5,0.05235910415649414,1.7781512503836436,0.8888888888888888,1,0.0,0.0,0,0
1937,es,unclean,adjective,u______,contaminada,Esta agua está contaminada y puede provocar enfermedades en la población.,-2.892307925,7,6,0.8571428571428571,2,2,0,1,1,3,0,0,0.0,6.0,1.0,1.1666666666666667,0.0,0,0.4,0.7222099304199219,0.47712125471966244,0.8181818181818182,2,1.0,0.16666666666666666,0,1
1938,es,screening,noun,s________,proyección,la proyección de la película se hará el viernes a las nueve de la noche,-1.908586652,9,8,0.8888888888888888,11,4,1,2,2,3,1,1,0.7,7.0,2.0,1.2857142857142858,0.0,0,0.2,0.5464768409729004,0.0,0.8,2,2.0,0.2857142857142857,0,2
1939,es,undergraduate,noun,u____________,estudiante de pregraddo,Es estudiante de pregrado pero le queda sólo unas semanas hasta los exámenes finales.,-1.129125035,13,12,0.9230769230769231,1,1,0,1,2,3,1,2,1.4,12.0,1.0,1.0833333333333333,0.0,0,0.2,0.204204261302948,0.3010299956639812,0.6956521739130435,3,6.0,0.5,0,0
1940,es,preach,verb,p_____,predicar,Me encanta oír predicar al cura de nuestro pueblo sobre las historias de la Biblia.,-0.913585934,6,5,0.8333333333333334,2,2,0,1,2,2,1,1,0.7,4.0,2.0,1.5,0.0,0,0.5,0.0984305739402771,1.146128035678238,0.5,2,0.0,0.0,0,2
1941,es,equation,noun,e_______,ecuación,El profesor nos escribió la ecuación que demuestra los dos lados iguales en la pizarra para que lo entendiéramos.,-0.231546808,8,7,0.875,3,3,0,1,0,0,0,0,0.0,7.0,1.0,1.1428571428571428,0.0,0,0.2,0.036176204681396484,0.9542425094393249,0.375,2,3.0,0.42857142857142855,0,1
1942,es,valley,noun,v_____,hondonada,En la hondonada hay un pueblo con una iglesia muy bonita.,-0.222720893,6,5,0.8333333333333334,1,1,0,1,1,2,0,0,0.0,4.0,2.0,1.5,0.0,0,0.2,0.5430324077606201,1.4471580313422192,1.0,1,2.0,0.5,0,1
1943,es,jealous,adjective,j______,celoso,Estaba celoso porque su novia le hacía más caso a Enrique que a él.,-0.312417118,7,6,0.8571428571428571,2,2,0,1,0,0,0,0,0.0,5.0,2.0,1.4,0.0,0,0.4,0.5018514394760132,0.7781512503836436,0.5714285714285714,2,2.0,0.4,0,1
1944,es,blamed,adjective,b_____,culpado,Ángel fue culpado por el accidente de su hijo.,-0.005096189,6,5,0.8333333333333334,4,1,1,2,1,2,0,0,0.0,5.0,1.0,1.2,0.0,0,0.4,0.3343203663825989,0.0,0.8571428571428571,2,0.0,0.0,0,1
1945,es,headphones,noun,h_________,auriculares,Necesito los auriculares para escuchar las noticias en el tren.,0.456192501,10,9,0.9,1,1,0,1,1,3,0,0,0.0,7.0,3.0,1.4285714285714286,0.0,0,0.2,0.4810486435890198,0.0,0.8181818181818182,1,1.0,0.14285714285714285,1,1
1946,es,formal,adjective,f_____,oficial,"Escribió una carta con tono algo oficial, que francamente me pareció mal.",0.463411957,6,5,0.8333333333333334,8,6,1,3,1,2,1,1,0.7,6.0,0.0,1.0,0.0,0,0.4,0.4510175585746765,1.2787536009528289,0.5714285714285714,2,1.0,0.16666666666666666,0,1
1947,es,comfortable,adjective,c__________,cómodo,Este sillón es muy cómodo.,0.69065823,11,10,0.9090909090909091,5,5,1,2,3,2,1,1,0.7,10.0,1.0,1.1,0.0,0,0.4,0.024169564247131348,1.3010299956639813,0.7272727272727273,2,4.0,0.4,0,0
1948,es,cartoon,noun,c______,viñeta,Hay una viñeta muy graciosa dedicada a la política todos los días en el periódico.,-1.110106054,7,6,0.8571428571428571,3,2,1,2,1,2,1,1,0.7,6.0,1.0,1.1666666666666667,0.0,0,0.2,0.02791815996170044,0.47712125471966244,1.0,1,0.0,0.0,0,1
1949,es,stupid,adjective,s_____,tonto,Ha sido un error bastante tonto pero se lo vamos a perdonar.,-0.765755421,6,5,0.8333333333333334,4,3,1,3,1,2,0,0,0.0,6.0,0.0,1.0,0.0,0,0.4,0.1893528699874878,1.1139433523068367,0.8333333333333334,1,1.0,0.16666666666666666,0,1
1950,es,frighten,verb,f_______,asustar,No te quiero asustar pero he visto una ambulancia en tu calle hace media hora.,0.235426135,8,7,0.875,2,2,0,1,2,3,1,1,0.7,6.0,2.0,1.3333333333333333,0.0,0,0.5,0.49738675355911255,1.0791812460476249,0.875,2,1.0,0.16666666666666666,1,1
1951,es,feature,noun,f______,característica,Una característica del desierto es la presencia de los cactus.,0.159907846,7,6,0.8571428571428571,8,6,1,2,0,0,1,1,0.7,4.0,3.0,1.75,0.0,0,0.2,0.15149271488189697,1.9138138523837167,0.7857142857142857,1,1.0,0.25,0,0
1952,es,motivator,noun,m________,aliciente,Querer ser rico e importante puede ser un gran aliciente.,-3.523668393,9,8,0.8888888888888888,1,1,0,1,0,0,1,1,0.7,8.0,1.0,1.125,0.0,0,0.2,0.43637794256210327,0.0,0.8888888888888888,2,3.0,0.375,0,1
1953,es,makeup,noun,m_____,maquillaje,"Mi abuela nunca sale sin maquillaje, es muy coqueta.",2.970062983,6,5,0.8333333333333334,3,3,0,1,0,0,0,0,0.0,5.0,1.0,1.2,1.0,1,0.2,0.11345076560974121,0.3010299956639812,0.8,1,1.0,0.2,0,1
1954,es,cabinet,noun,c______,vitrina,Guardamos las medicinas en una vitrina cerrada con llave.,-1.784798391,7,6,0.8571428571428571,4,4,0,1,0,0,0,0,0.0,7.0,0.0,1.0,0.0,0,0.2,0.8232437372207642,0.6989700043360189,0.8571428571428571,1,3.0,0.42857142857142855,0,1
1955,es,plead,verb,p____,rogar,Les hizo rogar por su vida antes de liberarlos.,-2.396362355,5,4,0.8,4,4,0,1,1,2,0,0,0.0,4.0,1.0,1.25,0.0,0,0.5,0.5062030553817749,1.3010299956639813,0.8,1,0.0,0.0,0,1
1956,es,candidate,noun,c________,postulante,Había muchos postulantes  para el puesto pero Pilar fue sin duda la mejor.,-0.442131576,9,8,0.8888888888888888,2,2,0,1,1,2,0,0,0.0,8.0,1.0,1.125,0.0,0,0.2,0.5102828145027161,1.414973347970818,0.7,2,2.0,0.25,0,0
1957,es,civil,adjective,c____,civil,Si el gobierno no hace algo ahora puede haber una guerra civil,3.335644085,5,4,0.8,6,6,1,2,0,0,0,0,0.0,5.0,0.0,1.0,0.0,0,0.4,0.0,0.9542425094393249,0.0,1,3.0,0.6,0,1
1958,es,housekeeper,noun,h__________,ama de llaves,Por favor.  Mi ama de llaves te hará una taza de té.,-0.382606521,11,10,0.9090909090909091,1,1,0,1,0,0,1,1,0.7,7.0,4.0,1.5714285714285714,1.0,1,0.2,0.8358852863311768,0.0,0.8461538461538461,2,1.0,0.14285714285714285,0,1
1959,es,asset,noun,a____,bien,Mi casa es el mayor bien que tengo.,-1.673547752,5,4,0.8,1,1,0,1,1,2,0,0,0.0,4.0,1.0,1.25,0.0,0,0.2,0.6955133676528931,0.3010299956639812,0.8,1,1.0,0.25,0,1
1960,es,erupt,verb,e____,estallar,El volcán puede estallar en cualquier momento.,-0.478320182,5,4,0.8,8,8,0,1,1,2,1,1,0.7,5.0,0.0,1.0,0.0,0,0.5,0.2262147068977356,1.0791812460476249,0.875,1,2.0,0.4,0,2
1961,es,image,noun,i____,apariencia,"Su apariencia pública, de duro y áspero, esconde un corazón de oro.",0.067889973,5,4,0.8,11,9,1,2,0,0,0,0,0.0,4.0,1.0,1.25,0.0,0,0.2,0.29785430431365967,1.7160033436347992,0.8,2,3.0,0.75,0,0
1962,es,sharp,adjective,s____,afilado,Este cuchillo corta bien porque está muy afilado.,-0.262883452,5,4,0.8,15,12,1,4,2,2,1,1,0.7,4.0,1.0,1.25,0.0,0,0.4,0.5517300963401794,1.6127838567197355,0.8571428571428571,1,1.0,0.25,1,2
1963,es,beach,noun,b____,playa,Como hizo buen día nos fuimos a la playa a tomar el sol.,4.116427653,5,4,0.8,2,1,1,2,1,2,0,0,0.0,3.0,2.0,1.6666666666666667,0.0,0,0.2,0.15714389085769653,1.1760912590556813,0.8,1,0.0,0.0,0,2
1964,es,possibly,adverb,p_______,tal vez,"Tuvieron muchas dificultades, tal vez por la diferencia de edad.",-2.969216749,8,7,0.875,2,2,0,1,2,3,0,0,0.0,7.0,1.0,1.1428571428571428,0.0,0,0.2,0.06647944450378418,1.4313637641589874,1.0,2,1.0,0.14285714285714285,0,3
1965,es,brightness,noun,b_________,brillo,Quiero cambiar el brillo y el contraste del monitor.,-0.148188607,10,9,0.9,3,3,0,1,3,4,1,1,0.7,7.0,3.0,1.4285714285714286,0.0,0,0.2,0.28476637601852417,1.0791812460476249,0.7,2,1.0,0.14285714285714285,1,2
1966,es,returnable,adjective,r_________,reintegrable  (no: refundable),Tuvimos que pagar un depósito reintegrable por el alquiler de los esquís.,-3.306228075,10,9,0.9,1,1,0,1,2,2,1,2,1.4,9.0,1.0,1.1111111111111112,0.0,0,0.4,0.2972334623336792,0.0,0.7,3,3.0,0.3333333333333333,0,0
1967,es,specific,adjective,s_______,concreto,El cliente tiene una idea concreta de lo que quiere.,-1.22996581,8,7,0.875,6,4,1,3,1,2,0,0,0.0,8.0,0.0,1.0,0.0,0,0.4,0.44333142042160034,1.6532125137753437,0.875,1,3.0,0.375,0,1
1968,es,summary,noun,s______,resumen,El informe incluye un resumen de acontecimientos recientes.,0.835929989,7,6,0.8571428571428571,3,1,1,2,2,2,1,1,0.7,5.0,2.0,1.4,0.0,0,0.2,0.07372456789016724,0.7781512503836436,0.8571428571428571,2,2.0,0.4,0,2
1969,es,risky,adjective,r____,arriesgada,La vida de un voluntario en este país puede ser bastante arriesgada.,0.680782439,5,4,0.8,2,2,0,1,1,3,1,1,0.7,5.0,0.0,1.0,1.0,1,0.4,0.30617982149124146,0.3010299956639812,0.7,1,1.0,0.2,0,3
1970,es,perfect,adjective,p______,ideal,El tiempo era ideal para un pícnic a orillas del mar.,0.655085075,7,6,0.8571428571428571,5,3,1,4,2,2,1,1,0.7,6.0,1.0,1.1666666666666667,0.0,0,0.4,0.2358384132385254,1.3424226808222062,0.8571428571428571,1,1.0,0.16666666666666666,0,2
1971,es,outbreak,noun,o_______,brote,Una buena higiene puede prevenir el brote de una epidemia.,-1.694740563,8,7,0.875,1,1,0,1,1,3,1,1,0.7,6.0,2.0,1.3333333333333333,1.0,1,0.2,0.7152844667434692,0.3010299956639812,0.75,1,0.0,0.0,0,1
1972,es,refrigerator,noun,r___________,frigorífico,"Necesito comprar un nuevo frigorífico, el que tengo funciona mal.",1.160158632,12,11,0.9166666666666666,1,1,0,1,1,2,1,4,2.8,10.0,2.0,1.2,0.0,0,0.2,0.014239013195037842,0.47712125471966244,0.6666666666666666,3,5.0,0.5,0,1
1973,es,apocalypse,noun,a_________,apocalipsis,Juan profetizo el apocalipsis y este se encuentra en la biblia,-0.98040483,10,9,0.9,2,2,0,1,1,4,0,0,0.0,9.0,1.0,1.1111111111111112,0.0,0,0.2,0.05388861894607544,0.0,0.2727272727272727,1,3.0,0.3333333333333333,0,0
1974,es,ideally,adverb,i______,idealmente,Este trabajo está idealmente adecuado para ella.,1.258451607,7,6,0.8571428571428571,1,1,0,1,1,3,0,0,0.0,5.0,2.0,1.4,0.0,0,0.2,0.07631492614746094,0.6989700043360189,0.5,2,0.0,0.0,0,3
1975,es,tough,adjective,t____,difícil,Escalar el monte Everest es sumamente difícil.,-0.87753563,5,4,0.8,12,9,1,3,1,2,0,0,0.0,3.0,2.0,1.6666666666666667,0.0,0,0.4,0.15881860256195068,1.3222192947339193,1.0,1,1.0,0.3333333333333333,0,2
1976,es,rarely,adverb,r_____,ocasionalmente,Se le ve muy ocasionalmente en público últimamente.,1.826591131,6,5,0.8333333333333334,1,1,0,1,1,2,1,2,1.4,5.0,1.0,1.2,0.0,0,0.2,0.2845476269721985,1.2304489213782739,0.8571428571428571,2,0.0,0.0,0,2
1977,es,gold,noun,g___,oro,Mi abuela me ha dejado un precioso anillo de oro en su testamento.,3.192935442,4,3,0.75,7,5,1,2,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.2,0.1562829613685608,1.3617278360175928,0.75,1,0.0,0.0,0,2
1978,es,imperfection,noun,i___________,defecto,El único defecto que tiene el cuadro es un pequeño rasguño en un lado.,-1.215299057,12,11,0.9166666666666666,1,1,0,1,3,2,1,1,0.7,10.0,2.0,1.2,0.0,0,0.2,0.2830638885498047,0.0,0.5,3,4.0,0.4,0,1
1979,es,imaginative,adjective,i__________,inventivo,Tendrás que ser un poco más inventivo para mantener la atención de estos niños.,-1.975529429,11,10,0.9090909090909091,1,1,0,1,0,0,0,0,0.0,10.0,1.0,1.1,0.0,0,0.4,0.25631552934646606,0.6020599913279624,0.5454545454545454,3,7.0,0.7,0,0
1980,es,competitive,adjective,c__________,ambicioso,Este chico es tan ambicioso que no aguanta no ganar un partido.,-1.822330437,11,10,0.9090909090909091,3,3,1,2,1,2,0,0,0.0,10.0,1.0,1.1,0.0,0,0.4,0.5060524940490723,1.255272505103306,0.8181818181818182,2,4.0,0.4,0,0
1981,es,fearless,adjective,f_______,sin miedo,Es un chico sin miedo que no teme nada.,0.741295926,8,7,0.875,2,2,1,2,2,2,1,1,0.7,6.0,2.0,1.3333333333333333,0.0,0,0.4,0.27004241943359375,0.3010299956639812,0.8888888888888888,2,2.0,0.3333333333333333,0,2
1982,es,drinker,noun,d______,bebedor,Mi hermano es un bebedor empedernido.,0.764757837,7,6,0.8571428571428571,2,2,0,1,2,2,1,2,1.4,6.0,1.0,1.1666666666666667,1.0,1,0.2,0.3356238603591919,0.3010299956639812,0.8571428571428571,2,3.0,0.5,0,1
1983,es,decline,verb,d______,disminuir,La crisis está terminando y el desempleo ha empezado a disminuir.,-3.197361215,7,6,0.8571428571428571,11,7,1,2,1,2,0,0,0.0,6.0,1.0,1.1666666666666667,0.0,0,0.5,0.19131910800933838,1.3617278360175928,0.6666666666666666,2,1.0,0.16666666666666666,0,0
1984,es,wizard,noun,w_____,mago,El mago lanzó un hechizo sobre el monstruo.,0.846154102,6,5,0.8333333333333334,3,2,1,2,1,2,1,1,0.7,5.0,1.0,1.2,1.0,1,0.2,0.15126144886016846,0.47712125471966244,0.8333333333333334,1,3.0,0.6,0,2
1985,es,hand,noun,h___,mano,Se presentó como amigo tuyo y me dio la mano muy amablemente.,3.570170183,4,3,0.75,16,14,1,2,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.2,0.3915291428565979,2.41161970596323,0.5,1,1.0,0.25,0,2
1986,es,pat,verb,p__,acariciar,Se paró para acariciar a un perro.,-2.729481154,3,2,0.6666666666666666,7,2,1,4,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0,0.5,0.26265621185302734,1.146128035678238,0.8888888888888888,1,1.0,0.3333333333333333,0,1
1987,es,press,noun,p____,imprenta,El director del periódico mandó detener la imprenta al notar el error,-3.099162539,5,4,0.8,23,9,1,2,2,2,1,1,0.7,4.0,1.0,1.25,0.0,0,0.2,0.42743414640426636,1.7075701760979363,0.625,1,0.0,0.0,0,2
1988,es,viewpoint,noun,v________,punto de vista,Tendrías que mirar las cosas desde otro punto de vista.,0.1268662,9,8,0.8888888888888888,2,2,0,1,2,2,0,0,0.0,7.0,2.0,1.2857142857142858,1.0,1,0.2,0.07023191452026367,1.1760912590556813,0.8571428571428571,1,1.0,0.14285714285714285,0,2
1989,es,reflex,noun,r_____,reflejo,El médico le comprobó los reflejos físicos del futbolista.,0.673102741,6,5,0.8333333333333334,2,1,1,2,1,2,1,1,0.7,7.0,0.0,0.8571428571428571,0.0,0,0.2,0.6077895760536194,0.7781512503836436,0.2857142857142857,2,0.0,0.0,0,1
1990,es,rub,verb,r__,frotar,Estaba tan cansado que se puso a frotar los ojos.,-0.929323853,3,2,0.6666666666666666,5,3,1,2,0,0,1,1,0.7,3.0,0.0,1.0,0.0,0,0.5,0.4708647131919861,1.3222192947339193,0.8333333333333334,1,1.0,0.3333333333333333,0,1
1991,es,pretty,adjective,p_____,bonito,La novia llevaba un vestido muy bonito.,2.13089543,6,5,0.8333333333333334,3,2,1,2,2,3,1,1,0.7,5.0,1.0,1.2,0.0,0,0.4,0.16080224514007568,1.7708520116421442,0.8333333333333334,2,1.0,0.2,0,3
1992,es,excite,verb,e_____,entusiasmar,El grupo supo entusiasmar al público con su actuación.,-2.056388808,6,5,0.8333333333333334,8,8,0,1,1,2,0,0,0.0,5.0,1.0,1.2,0.0,0,0.5,0.1497572660446167,1.1139433523068367,0.8181818181818182,1,1.0,0.2,0,0
1993,es,voting,noun,v_____,votación,La votación para el comité de empresa duró toda la mañana.,0.009478035,6,5,0.8333333333333334,6,1,1,2,1,2,0,0,0.0,5.0,1.0,1.2,0.0,0,0.2,0.03578031063079834,1.0,0.5,2,3.0,0.6,0,2
1994,es,healing,noun,h______,curación,Su curación se debe a los cuidados médicos que recibió.,-0.321687388,7,6,0.8571428571428571,5,1,1,3,1,2,0,0,0.0,5.0,2.0,1.4,0.0,0,0.2,0.10971242189407349,0.47712125471966244,0.75,2,2.0,0.4,0,2
1995,es,landscape,noun,l________,paisaje,El cuadro representa una paisaje florido precioso.,1.122200598,9,8,0.8888888888888888,6,4,1,2,1,4,0,0,0.0,8.0,1.0,1.125,0.0,0,0.2,0.08041596412658691,1.255272505103306,0.5555555555555556,1,1.0,0.125,0,0
1996,es,benefit,verb,b______,sacar provecho,Deberías intentar sacar provecho de esta oportunidad.,-0.197570046,7,6,0.8571428571428571,5,2,1,2,0,0,0,0,0.0,7.0,0.0,1.0,0.0,0,0.5,0.5283153057098389,1.7403626894942439,0.9285714285714286,1,2.0,0.2857142857142857,0,1
1997,es,confidentially,adverb,c_____________,secretamente,Eso fue lo que se dijo secretamente.  Así que tienes que no puedes decirle a nadie,-1.890016024,14,13,0.9285714285714286,1,1,0,1,3,3,0,0,0.0,12.0,2.0,1.1666666666666667,0.0,0,0.2,0.22891592979431152,0.47712125471966244,0.8571428571428571,2,3.0,0.25,0,3
1998,es,republican,noun,r_________,republicano,El republicano agredió verbalmente a su contrincante demócrata,2.012558621,10,9,0.9,5,3,1,3,1,2,1,1,0.7,10.0,0.0,1.0,0.0,0,0.2,0.004007399082183838,1.2041199826559248,0.09090909090909091,2,4.0,0.4,0,1
1999,es,french,noun,f_____,francés,Los franceses tienen fama de disfrutar mucho de la buena comida.,2.503077768,6,5,0.8333333333333334,5,3,1,3,2,3,1,1,0.7,5.0,1.0,1.2,0.0,0,0.2,0.04554283618927002,1.2787536009528289,0.42857142857142855,1,0.0,0.0,0,3
2000,es,shaving,noun,s______,de afeitar,"Necesito una nueva cuchilla de afeitar, tengo mucha barba.",-0.123287766,7,6,0.8571428571428571,9,3,1,2,2,2,0,0,0.0,5.0,2.0,1.4,0.0,0,0.2,0.8248281478881836,0.6989700043360189,0.8,2,4.0,0.8,1,2
2001,es,identically,adverb,i__________,exactamente igual,Los niños iban vestidos exactamente igual.,-0.317713232,11,10,0.9090909090909091,1,1,0,1,2,3,0,0,0.0,,,,0.0,0,0.2,0.24984747171401978,0.0,0.7647058823529411,2,1.0,0.25,0,3
2002,es,learner,noun,l______,alumno,Es una alumno fantástico porque pone mucho interés y trabajo en sus estudios.,-1.155078907,7,6,0.8571428571428571,2,2,0,1,1,2,1,2,1.4,4.0,3.0,1.75,0.0,0,0.2,0.29130470752716064,0.3010299956639812,0.8571428571428571,2,2.0,0.5,0,1
2003,es,skyline,noun,s______,silueta urbana,La silueta urbana de Nueva York es muy famosa.,-0.782973277,7,6,0.8571428571428571,2,2,0,1,1,4,0,0,0.0,6.0,1.0,1.1666666666666667,1.0,1,0.2,0.2948254942893982,0.0,0.8571428571428571,1,0.0,0.0,0,0
2004,es,defensive,adjective,d________,protectora,Las tropas asumieron una posición protectora alrededor del campamento.,-1.007742317,9,8,0.8888888888888888,3,2,1,3,1,2,0,0,0.0,8.0,1.0,1.125,0.0,0,0.4,0.3506373167037964,1.0413926851582251,0.9,3,3.0,0.375,0,0
2005,es,set,verb,s__,poner,Tenemos que poner la mesa antes de que lleguen los invitados.,1.126443527,3,2,0.6666666666666666,45,25,1,3,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0,0.5,0.33625489473342896,2.250420002308894,0.8,1,0.0,0.0,0,1
2006,es,right,adjective,r____,correcta,"Sí, esa es la respuesta correcta.",2.202732748,5,4,0.8,36,14,1,5,1,3,1,1,0.7,3.0,2.0,1.6666666666666667,0.0,0,0.4,0.036094725131988525,2.3201462861110542,0.75,1,0.0,0.0,1,3
2007,es,stress,noun,s_____,tensión,Estirar te ayudará a reducir la tensión en los músculos.,-1.015494731,6,5,0.8333333333333334,8,5,1,2,2,3,1,1,0.7,5.0,1.0,1.2,0.0,0,0.2,0.07264810800552368,2.0530784434834195,0.8571428571428571,1,0.0,0.0,0,2
2008,es,billboard,noun,b________,cartelera,Hay una enorme cartelera con el anuncio al lado de la carretera.,-1.113315221,9,8,0.8888888888888888,1,1,0,1,2,3,1,1,0.7,7.0,2.0,1.2857142857142858,0.0,0,0.2,0.6061899662017822,0.0,0.8888888888888888,1,1.0,0.14285714285714285,0,2
2009,es,contact,noun,c______,relación,La relación entre mis hermanos es bastante escasa.,-2.363879494,7,6,0.8571428571428571,11,9,1,2,2,2,0,0,0.0,7.0,0.0,1.0,0.0,0,0.2,0.36873865127563477,1.7075701760979363,0.875,1,1.0,0.14285714285714285,0,2
2010,es,embrace,verb,e______,abrazar,Salió corriendo para abrazar a su padre.,-0.073647881,7,6,0.8571428571428571,6,3,1,2,1,3,1,1,0.7,6.0,1.0,1.1666666666666667,0.0,0,0.5,0.43354272842407227,1.1139433523068367,0.7142857142857143,2,0.0,0.0,0,0
2011,es,buffalo,noun,b______,bisonte,Vimos un bisonte enorme según pasamos en el jeep.,-2.222294452,7,6,0.8571428571428571,5,4,1,2,1,2,0,0,0.0,6.0,1.0,1.1666666666666667,0.0,0,0.2,0.38172221183776855,0.6020599913279624,0.8571428571428571,1,2.0,0.3333333333333333,0,0
2012,es,urge,noun,u___,deseo,Tengo un gran deseo de viajar.,-1.471912207,4,3,0.75,5,2,1,2,1,2,1,1,0.7,2.0,2.0,2.0,0.0,0,0.2,0.16901665925979614,1.724275869600789,0.8,1,2.0,1.0,0,0
2013,es,personality,noun,p__________,personalidad,"Su personalidad es arroyadora, siempre hace amigo con facilidad",2.639354356,11,10,0.9090909090909091,2,2,0,1,2,2,1,1,0.7,10.0,1.0,1.1,0.0,0,0.2,0.015671610832214355,1.2304489213782739,0.25,2,4.0,0.4,0,2
2014,es,launch,noun,l_____,lanzamiento,Estamos preparando el lanzamiento del nuevo producto.,0.508628858,6,5,0.8333333333333334,8,2,1,2,1,3,0,0,0.0,4.0,2.0,1.5,0.0,0,0.2,0.3506743311882019,1.3617278360175928,0.7272727272727273,1,0.0,0.0,0,3
2015,es,constitutional,adjective,c_____________,constitucional,El terrorismo es una violación constitucional,1.508074641,14,13,0.9285714285714286,5,4,1,3,1,3,0,0,0.0,13.0,1.0,1.0769230769230769,0.0,0,0.4,0.009720027446746826,0.0,0.07142857142857142,2,4.0,0.3076923076923077,0,1
2016,es,spot,noun,s___,punto,El punto verde del mapa es adonde nos dirigimos.,-0.16506803,4,3,0.75,20,14,1,2,1,2,0,0,0.0,4.0,0.0,1.0,0.0,0,0.2,0.3170439600944519,1.724275869600789,0.8,1,0.0,0.0,0,1
2017,es,consideration,noun,c____________,reflexión,Os voy a explicar una reflexión mía sobre el asunto que tenemos entre manos.,-1.753061975,13,12,0.9230769230769231,6,6,0,1,1,2,1,1,0.7,11.0,2.0,1.1818181818181819,0.0,0,0.2,0.27598828077316284,1.4913616938342726,0.7692307692307693,2,5.0,0.45454545454545453,0,1
2018,es,upset,adjective,u____,disgustado,El usuario está disgustado por el aumento de precios.,-0.729394595,5,4,0.8,17,5,1,3,1,2,0,0,0.0,5.0,0.0,1.0,0.0,0,0.4,0.20747888088226318,1.146128035678238,0.8,1,1.0,0.2,0,1
